64	1	4.1. Your username can be available to all of the Service users. We take technical and organizational measures to ensure that your data is safe. Please note that by the posting your personal information you have manifestly made this information public where it is accessible by other users of the Services, and this may become available to other Service users and internet users and be copied and/ or disseminated by such users. Once this data is transferred by you to other users you will not be able to delete this data.
65	1	4.2. We may share your data with MGL MY.COM (CYPRUS) LIMITED and other our affiliates. Sometimes we may also need to share your data with a third party in order to provide our Services to you or to administer the Services, for example if you choose to share your data across other social media platforms.
66	1	4.3. We may also share your data with our third party contractors and application developers provided these third parties assume confidentiality obligations regarding your personal data collected by your use of the applications they offer.  The developers use the information provided to them in order to provide you with additional services. Data will only be shared with these developers with your consent. You can authorise developers to access your information via our products.
67	1	4.4. Our ad management and recommendation system is designed so that your information will not be shared directly with our third party advertisers. An advertiser or maker of a recommendation can only choose to target advertisements to groups of users falling within criteria such as age, gender or location, or to target communities according to type, e.g. cars or fashion. If you fall within one of the target groups you will receive an advert or recommendation.
68	1	4.5. An advertiser or maker of recommendations may also choose to upload a list of emails, phone numbers and identities to our systems so that we (but not the adviser or maker of recommendations) can check for user matches.  They will see the number of matches but not the matches themselves.
69	1	4.6. If you participate in public tournaments we may have the obligation to disclose your personal information to tax authorities. We also may publish you data as part of the tournament score tables on our and third party web sites.
70	1	4.7. My.com B.V., other companies in the Mail.ru Group or our selected third party partners with our permission, using their own ad servers, can show advertisements to you.
71	1	
72	1	5.1. The Services may contain links to sites operated by third parties. We are not responsible for your data privacy when you access these links or engage with third party services and you should ensure you review the relevant third party's privacy statement which will govern your data privacy rights.
73	1	5.2. We bear no liability for the actions of third parties which, as the result of your use of the internet or the Services, obtain access to your information in accordance with the confidentiality level selected by you.
74	1	5.3. We bear no liability for the consequences of use of the information which, due to the Services nature, is available to any internet user. We ask you to take a responsible approach to the scope of their information posted on the Site.
75	1	
76	1	6.1. We may  transfer and maintain on our servers or databases some of your personal information outside the European Economic Area (EEA) including in Russia.
77	1	6.2. The countries to which we transfer your data may not have the same data protection laws as your jurisdiction. We take reasonable cyber security measures and/or put in place the Standartd Contractual Clauses (e.g. Model Clauses, Data Processing Agreement/Addendum) to ensure your data is adequately protected.
78	1	
79	1	7.1. We will retain your personal information for as long as required to perform the purposes for which the data was collected depending on the legal basis for which that data was obtained and/or whether additional legal/regulatory obligations mandate that we retain your personal information during the term that is required and/or permissible under applicable/relevant law.
80	1	7.2. You may delete your personal  data by removing the data from your account; alternatively, you can delete your account.
81	1	7.3. We may remove your account, or the information you post as provided by the Terms.
82	1	
83	1	8.1. You have the following rights, in certain circumstances, in relation to your personal information:(a) Right to access  your personal information.(b) Right to rectify your personal information:  you can request that we update, block or delete your personal data, if the data is incomplete, outdated, incorrect, unlawfully received or no longer relevant  for the purpose of processing.(c) Right to restrict the use of your personal information.(d) Right to request that your personal information is erased.(e) Right to object to processing of your personal information.(f) Right to data portability (in certain specific circumstances).(g) Right not to be subject to an automated decision.(h) Right to lodge a complaint with a supervisory authority.
84	1	8.2. You also have a right to independently remove personal information on your account and make changes and corrections to your information, provided that such changes and corrections contain up-to-date and true information. You can also view an overview of the information we hold about you.
85	1	8.3. If you would like to exercise these rights, please contact Support Service at https://support.my.com/games/ or send your request to us, in writing to Barbara Strozzilaan 201, 1083 HN, Amsterdam, the Netherlands. We will aim to respond to you within 30 days from receipt of request. We will need to verify your identity before we are able to disclose any personal data to you.
86	1	
87	1	9.1. We take  technical, organizational and legal measures, including, where suitable, encryption, to ensure that your personal data are protected from unauthorized or accidental access, deletion, modification, blocking, copying and  dissemination.
88	1	9.2. Access to the Services is authorized using your login (e-mail address or mobile phone number) and password. You are responsible for keeping this information confidential. You should not share your credentials with third parties and we recommend you take measures to ensure this information is kept confidential.
89	1	9.3. If you forget your login details, you can requiest us to send you an SMS or email, which will contain a restoration code.
90	1	9.4. To reduce the probability of third parties gaining unauthorized access, if you login to your account from an unusual place or after several failed attempts to provide valid login details, we may block entry to your account. You will then need to contact Service support and provide certain additional information to verify your credentials and gain access to your account.
91	1	10.1. From time to time, we may change and/or update this Privacy Policy. If this Privacy Policy changes in any way, we will post an updated version on this page. We will store the previous versions of this Privacy Policy in our documentation achieve. We recommend you regularly review this page to ensure that you are always aware of our information practices and any changes to such.
92	1	
93	1	11. Contact Us
94	1	11.1. If you have any questions, please send your inquiries to Service support at https://support.my.com/games/ or in writing to Barbara Strozzilaan 201, 1083 HN, Amsterdam, the Netherlands. So we can deal with your enquiry effectively, please quote this Privacy Policy. We will aim to respond to you within 30 days from receipt of request.
95	1	11.2. All correspondence received by us from you (written or electronic inquiries) is classified as restricted-access information and may not be disclosed without your written consent. The personal data and other information about you may not be used without your consent for any purpose other than for response to the inquiry, except as expressly provided by law.
96	1	11.3. The e-mail address of our DPO is dpo@corp.my.com.
97	1	
98	1	
99	1	
