22	1	Externalwebsites and companies with links to and from Camel Games's online sites andproducts may collect personally identifiable information about users when usersvisit their websites. Third party publishers may also collect personallyidentifiable information as a requirement of accessing their games or content.Camel Games's privacy policy does not extend to external websites and companiesor third party publishers with links to or from Camel Games's products andonline websites or who collect personally identifiable information through theirgame available on Camel. Please refer directly to these companies and websitesregarding their privacy policies.
23	1	
24	1	CamelGames may release personally identifiable information to comply with courtorders or laws that require us to disclose such information. In the event of areorganization, sale or merger we may transfer personally identifiableinformation to the relevant third party with the user's consent if required bylaw.
25	1	
26	1	ChildrenUnder The Age of 13
27	1	
28	1	CamelGames will not knowingly collect personally identifiable information from anyperson under the age of 13. Camel Games encourages parents to instruct theirchildren to never give out personal information when online. Parents who areconcerned about the transfer of personal information from their children maycontact us.
29	1	
30	1	Cookiesand Other Information on a User's Machine
31	1	
32	1	CamelGames's products, services and sites may employ cookies and other technologiessuch as web beacons and pixel tags. Cookies are bits of electronic informationthat can be transferred to a user's hard drive to customize a person's use of aproduct or online site, keep records of a user's access to an online site orproduct, or store information needed by the user on a regular basis. Use ofcookies is typically associated with websites. For example, when you sign in toCamel, Camel Games stores your user id and a combination of your IP address andtime of login as a cookie on your hard drive. This cookie allows you to movefrom page to page without having to sign in again on each page. Similarly, ifyou enter information during your session, such as age verification data, thiswill be stored as a cookie and you will not have to re-enter such informationduring that session. We may also use third party web site analytic tools thatemploy cookies to collect certain non-personally identifiable informationconcerning use of our websites, such as referring web site addresses, pageviews and browser types.
33	1	
34	1	However,users can disable cookies by changing their browser settings.
35	1	CamelGames also stores on a user's flash memory a unique authorization key that iseither entered by the user or downloaded automatically during productregistration. This authorization key is used to identify a user as valid andallow access to Camel Games's products, services and third party games. Thiskey is necessary for Camel Games to supply any products and services subscribedby users.
36	1	
37	1	Informationregarding Camel billing, a user's Camel account, a user's Internet connectionand the Camel Games software installed on a user's computer is uploaded to theserver in connection with the user's use of Camel and Camel Games software.Camel Games software automatically generates and submits to Camel Games bugreports upon a crash or other fault in the Camel Games software, services orCamel games. This automatically generated bug report information may includeinformation about other software or hardware on a user's system. Camel Gamesdoes not associate and store the automatically generated bug report informationwith users' personally identifiable information. Any bug reporting informationmanually submitted by users (e.g. through Camel Games's Bug Reporter form) isassociated and stored with personally identifiable information sent voluntarilyby the user through a bug report.
38	1	
39	1	ChatForums, In-Game Chat Room Etc.
40	1	
41	1	CamelGames's products or services may provide chat room, forums, bulletin boards, orinstant messaging tools to users. Any information that is disclosed in chat,forums or bulletin boards should be considered public information, and userswho message one another may not know each other personally. Camel Games has noobligation to keep private personally identifiable information that a usermakes available to other users or the public using these functions. Usersshould exercise caution when deciding to disclose personal information inpublic forums. Users should also be aware that game play information disclosedduring multiplayer game play (e.g. player name and current player statistics)is public information and may be displayed to other users.
42	1	
43	1	Choice/Opt-out
44	1	
45	1	CamelGames gives users the option to receive promotional email communications fromCamel Games. Users may opt out of these communications. Instructions fordiscontinuing receipt of promotional email communications from Camel Games willbe provided in email communications to users.
46	1	
47	1	Storageand Security of Personally Identifiable Information
48	1	
49	1	Personallyidentifiable information provided to Camel Games by customers in the EU iscontrolled by Camel Games, with place of business set out below. Personallyidentifiable information provided to Camel Games will be collected, processedand stored by Camel Games Corporation in the United States. Camel Games hastaken reasonable steps to protect the information users share with us,including, but not limited to, setup of processes, equipment and software toavoid unauthorized access or disclosure of this information. Camel GamesCorporation complies with the Safe Harbor framework developed by the U.S. Departmentof Commerce and the European Union relating to the transfer and processing ofpersonally identifiable information. For more information about the Safe Harborprogram or to view Camel Games's certification please visit
50	1	http://export.gov/safeharbor/eu/eg_main_018476.asp.
51	1	
52	1	Corrections,Updates and Removal of Personally Identifiable Information
53	1	
54	1	Ifyou are concerned about the accuracy of personally identifiableinformation maintained by Camel Games or wish to review, access, amend orcorrect it, or would like your personally identifiable information removed fromCamel Games's records or otherwise deactivated, please contact us here. We maydecline requests that are unreasonably repetitive, require disproportionatetechnical effort, jeopardize the privacy of others, or are extremelyimpractical.
55	1	
56	1	ContactingCamel Games
57	1	
58	1	Ifyou have any questions or complaints about this privacy policy, or the privacypractices of Camel Games, please contact us here via the E-Mail below.
59	1	camel.game@gmail.com
60	1	
61	1	RevisionDate: Nov 18th 2015
